ra,decl
9.478450388078359e-06,-0.000905092252993032
2.776315806072513e-05,-0.0008834380139984493
4.520046397720029e-05,-0.0008624762314976916
6.184600313539634e-05,-0.0008421823133891556
7.775199178594065e-05,-0.000822530156631604
9.296729106360958e-05,-0.0008034928187989706
0.00010753751906972516,-0.0007850430343176775
0.00012150519459707986,-0.0007671536064281986
0.00013490989998577848,-0.0007497977002306918
0.0001477884539195463,-0.0007329490574008617
0.00016017508751746252,-0.0007165821491995806
0.00017210161901139685,-0.0007006722811405021
0.00018359762375919918,-0.0006851956600182457
0.00019469059743554005,-0.0006701294318383471
0.00020540611105137935,-0.0006554516974428913
0.0002157679570460466,-0.0006411415112184203
0.00022579828612481954,-0.0006271788671425531
0.00023551773481980684,-0.0006135446755205335
0.0002449455439638114,-0.0006002207330394327
0.0002540996684093295,-0.0005871896881906922
0.00026299687841599,-0.0005744350036522852
0.00027165285318326573,-0.0005619409168567529
0.0002800822670315797,-0.0005496923996818772
0.00028829886874178547,-0.0005376751179716617
0.0002963155545562841,-0.0005258753914144248
0.0003041444353291082,-0.0005142801541623981
0.00031179689829038547,-0.000502876916465449
0.0003192836638650515,-0.0004916537275041448
0.0003266148379582471,-0.0004805991395393405
0.0003337999600917149,-0.00046970217344278174
0.0003408480477475962,-0.00045895228563270905
0.00034776763724888985,-0.0004483393364075157
0.0003545668214798738,-0.00043785355964716724
0.00036125328472524134,-0.000427485533834661
0.00036783433488370685,-0.0004172261543370161
0.0003743169332904402,-0.00040706660687609146
0.0003807077223628973,-0.00039699834211310295
0.0003870130512663945,-0.00038701305126639447
0.00039323899977905427,-0.00037710264267928905
0.00039939140052046486,-0.0003672592192532777
0.0004054758596944393,-0.0003574750566610655
0.0004114977764835665,-0.00034774258225382876
0.0004174623612216892,-0.0003380543545772104
0.0004233746524599689,-0.0003284030434109485
0.0004292395330326782,-0.000318781410247434
0.00043506174522024444,-0.00030918228912483466
0.0004408459050992505,-0.00029959856773060687
0.00044659651616201326,-0.0002900231686911661
0.0004523179822819332,-0.00028044903096315034
0.0004580146200949677,-0.0002708690912410189
0.0004636906708622633,-0.0002612762652946571
0.00046935031187412293,-0.0002516634291491345
0.0004749976674510248,-0.0002420234000167886
0.0004806368195932832,-0.0002323489168892986
0.00048627181832709904,-0.00022263262069438085
0.0004919066917911143,-0.00021286703391810974
0.0004975454561041073,-0.00020304453958963238
0.0005031921250510768,-0.00019315735952015175
0.0005088507196215688,-0.0001831975316824824
0.000514525277430666,-0.00017315688661117458
0.0005202198620494272,-0.0001630270226961585
0.000525938572267703,-0.00015279928023500763
